case,arm,rounds,phase,pair,order,mode,milliseconds,input_sha256,stdout_sha256
high-half-64-misses,scan,8192,calibration,8,1,native,645,dbaa94ae7ccf13b6c655355575b1042da0f9da3c64d1cc507ccf40ce6434588a,d25b3dd3c0026ec95d5a195e872be11dc253cb25372e2ba2d43fd14a8649b740
high-half-64-misses,hash,8192,measurement,0,0,native,134,dbaa94ae7ccf13b6c655355575b1042da0f9da3c64d1cc507ccf40ce6434588a,9afcd1ebc23890376695d1a8d91b6be199a3a65218fa22b3ff11aeef98015103
high-half-64-misses,scan,8192,measurement,0,1,native,645,dbaa94ae7ccf13b6c655355575b1042da0f9da3c64d1cc507ccf40ce6434588a,d25b3dd3c0026ec95d5a195e872be11dc253cb25372e2ba2d43fd14a8649b740
high-half-64-misses,scan,8192,measurement,1,0,native,645,dbaa94ae7ccf13b6c655355575b1042da0f9da3c64d1cc507ccf40ce6434588a,d25b3dd3c0026ec95d5a195e872be11dc253cb25372e2ba2d43fd14a8649b740
high-half-64-misses,hash,8192,measurement,1,1,native,134,dbaa94ae7ccf13b6c655355575b1042da0f9da3c64d1cc507ccf40ce6434588a,9afcd1ebc23890376695d1a8d91b6be199a3a65218fa22b3ff11aeef98015103
high-half-64-misses,hash,8192,measurement,2,0,native,135,dbaa94ae7ccf13b6c655355575b1042da0f9da3c64d1cc507ccf40ce6434588a,432947922c650d49ad91ba9aeda2437ac441e1c4573274bc988e4f86e4fd5764
high-half-64-misses,scan,8192,measurement,2,1,native,644,dbaa94ae7ccf13b6c655355575b1042da0f9da3c64d1cc507ccf40ce6434588a,5ea8d9a078a882ff7cc2c4345f13ab96a622e9e7fc112870d560129efaf89a41
high-half-64-misses,scan,8192,measurement,3,0,native,644,dbaa94ae7ccf13b6c655355575b1042da0f9da3c64d1cc507ccf40ce6434588a,5ea8d9a078a882ff7cc2c4345f13ab96a622e9e7fc112870d560129efaf89a41
high-half-64-misses,hash,8192,measurement,3,1,native,134,dbaa94ae7ccf13b6c655355575b1042da0f9da3c64d1cc507ccf40ce6434588a,9afcd1ebc23890376695d1a8d91b6be199a3a65218fa22b3ff11aeef98015103
high-half-64-misses,hash,8192,measurement,4,0,native,135,dbaa94ae7ccf13b6c655355575b1042da0f9da3c64d1cc507ccf40ce6434588a,432947922c650d49ad91ba9aeda2437ac441e1c4573274bc988e4f86e4fd5764
high-half-64-misses,scan,8192,measurement,4,1,native,647,dbaa94ae7ccf13b6c655355575b1042da0f9da3c64d1cc507ccf40ce6434588a,14adbab69d483ad42e869863501195e374609ba601cb9bba2574eb7018287ff1
high-half-64-misses,scan,8192,measurement,5,0,native,645,dbaa94ae7ccf13b6c655355575b1042da0f9da3c64d1cc507ccf40ce6434588a,d25b3dd3c0026ec95d5a195e872be11dc253cb25372e2ba2d43fd14a8649b740
high-half-64-misses,hash,8192,measurement,5,1,native,135,dbaa94ae7ccf13b6c655355575b1042da0f9da3c64d1cc507ccf40ce6434588a,432947922c650d49ad91ba9aeda2437ac441e1c4573274bc988e4f86e4fd5764
high-half-64-churn,hash,32,calibration,0,0,native,0,71f8c3f8c599bc9532f0c4a2c00947bf8e16ed7079c6868511479006c1584366,1ea857b8c4d794416ed16e1fc2e11ef7452d5ff984a888fb83e529eeec22369b
high-half-64-churn,scan,32,calibration,0,1,native,2,71f8c3f8c599bc9532f0c4a2c00947bf8e16ed7079c6868511479006c1584366,ab0ebf6330a95b5050a6fa416a78f96ed4c6c2a239a10c035b58dc75ccaa9ee1
high-half-64-churn,hash,64,calibration,1,0,native,1,c7e29396e182bcbf654a4cd4443827b92a56054a576546746e8b9d28da07e88b,689977192f51ae3c034edee9bae847950937fccc83078896905617dfd409b22e
high-half-64-churn,scan,64,calibration,1,1,native,4,c7e29396e182bcbf654a4cd4443827b92a56054a576546746e8b9d28da07e88b,dc04cfc53fd3eec52173c9fc92b1adb7790c17f82ba621f2cbb959d07a39217a
high-half-64-churn,hash,128,calibration,2,0,native,2,269955877cc08e2da9b6465e8d5c3d447467adfa4b8e287f6937286c26e99c3e,6d0da8299292bbbbb5ae28d9385395cac0309cbb40ed4ae11bae1d3155cac057
high-half-64-churn,scan,128,calibration,2,1,native,8,269955877cc08e2da9b6465e8d5c3d447467adfa4b8e287f6937286c26e99c3e,5c990665d8df9ef4cb8aeb40374cd1848ed3eaec618c890b8de2cca454740b91
high-half-64-churn,hash,256,calibration,3,0,native,4,cc18f9708d3ca226ac0ee868176870a09eba2535ede917907914dfe93a06d180,b472de6b9374a5e33545ce6446ff38dcaffe3fa0d03f5b6dbb2684e889de7b54
high-half-64-churn,scan,256,calibration,3,1,native,17,cc18f9708d3ca226ac0ee868176870a09eba2535ede917907914dfe93a06d180,ed79a01f258456432c25e704416c2058b749e990578c886fd473ab8c1e0f2dd8
high-half-64-churn,hash,512,calibration,4,0,native,7,69036f3a2c3977c6b88c73a06e27b689fa70aeda88c97a25c529302cbc35b5a8,64560e321d6999bc2b04afd0e563a839ca691c2afa711541828e6045f55d3560
high-half-64-churn,scan,512,calibration,4,1,native,32,69036f3a2c3977c6b88c73a06e27b689fa70aeda88c97a25c529302cbc35b5a8,a0d661a5de84e4f024f1f0d2da1000b0355cded081a4b65803caf3537c9373aa
high-half-64-churn,hash,1024,calibration,5,0,native,18,4ac94b0242e7c2be18ec9e4db87d6cf02ce9786db3218b47b3967443595fbca4,9187e235c1a7e0d40b6f6f119662c988d7f9665ce85881232eec71bd12bd4e17
high-half-64-churn,scan,1024,calibration,5,1,native,63,4ac94b0242e7c2be18ec9e4db87d6cf02ce9786db3218b47b3967443595fbca4,dced3913d26ff1a1c578bcc4c0d5bb3113ee164f64aa9d6582bd0f2314a15db1
high-half-64-churn,hash,2048,calibration,6,0,native,32,e16d2ef45169e8526ce34a4f44f0927b9b35fb51841f32777113c7283cfb9c1b,a91ff94151e5f36802f6a1370f7669ba0d3837960ea78a8e7e782d8500e06680
high-half-64-churn,scan,2048,calibration,6,1,native,127,e16d2ef45169e8526ce34a4f44f0927b9b35fb51841f32777113c7283cfb9c1b,a3a0a9f06ff3f107f436fc07790e61a1fa2bf114290328e83dd8c56fa07a5f19
high-half-64-churn,hash,4096,calibration,7,0,native,58,6d9bd249e0e271d10303dd5ceeb4fa9045e8e52b6f748ef8adca93776cff2f8d,f778054c190f014f3ca7f8b53b077585638e1a3fbe0564dc35a8982b33a04daa
high-half-64-churn,scan,4096,calibration,7,1,native,254,6d9bd249e0e271d10303dd5ceeb4fa9045e8e52b6f748ef8adca93776cff2f8d,640c0ef5f5139c84b94970110996103cf6e524df5a2895d550b2eb574b28023a
high-half-64-churn,hash,8192,calibration,8,0,native,116,6d624977d29c0a21a2bfd1e25c8e6101436909a0ff3107988ac1653e48e7e02c,a962a06e47c70b8df8d5470d8a4c302420b816bc898b46e88bd6500405ce2219
high-half-64-churn,scan,8192,calibration,8,1,native,505,6d624977d29c0a21a2bfd1e25c8e6101436909a0ff3107988ac1653e48e7e02c,e88ca2920fa81f7cf58b6031eff8b2a3e116857705c32491d6850a6784e28338
high-half-64-churn,hash,8192,measurement,0,0,native,114,6d624977d29c0a21a2bfd1e25c8e6101436909a0ff3107988ac1653e48e7e02c,1058146e5be425b151c2b8b1edb0fd9160e2b9ba6740068044aa6289534343cd
high-half-64-churn,scan,8192,measurement,0,1,native,507,6d624977d29c0a21a2bfd1e25c8e6101436909a0ff3107988ac1653e48e7e02c,517b077e57c5e9d63f033475ef8e071a95c4889db6aa0f28f48c967e99b83ebc
high-half-64-churn,scan,8192,measurement,1,0,native,509,6d624977d29c0a21a2bfd1e25c8e6101436909a0ff3107988ac1653e48e7e02c,068c588906b171d3da6883394184d3675b04b5482afa528d875b30a068f1f84b
high-half-64-churn,hash,8192,measurement,1,1,native,115,6d624977d29c0a21a2bfd1e25c8e6101436909a0ff3107988ac1653e48e7e02c,b3f6322141f02d57e2534378ea3b1f4943b385f7d7dd5bf58bbfba81bc9418e0
high-half-64-churn,hash,8192,measurement,2,0,native,116,6d624977d29c0a21a2bfd1e25c8e6101436909a0ff3107988ac1653e48e7e02c,a962a06e47c70b8df8d5470d8a4c302420b816bc898b46e88bd6500405ce2219
high-half-64-churn,scan,8192,measurement,2,1,native,507,6d624977d29c0a21a2bfd1e25c8e6101436909a0ff3107988ac1653e48e7e02c,517b077e57c5e9d63f033475ef8e071a95c4889db6aa0f28f48c967e99b83ebc
high-half-64-churn,scan,8192,measurement,3,0,native,507,6d624977d29c0a21a2bfd1e25c8e6101436909a0ff3107988ac1653e48e7e02c,517b077e57c5e9d63f033475ef8e071a95c4889db6aa0f28f48c967e99b83ebc
high-half-64-churn,hash,8192,measurement,3,1,native,115,6d624977d29c0a21a2bfd1e25c8e6101436909a0ff3107988ac1653e48e7e02c,b3f6322141f02d57e2534378ea3b1f4943b385f7d7dd5bf58bbfba81bc9418e0
high-half-64-churn,hash,8192,measurement,4,0,native,115,6d624977d29c0a21a2bfd1e25c8e6101436909a0ff3107988ac1653e48e7e02c,b3f6322141f02d57e2534378ea3b1f4943b385f7d7dd5bf58bbfba81bc9418e0
high-half-64-churn,scan,8192,measurement,4,1,native,506,6d624977d29c0a21a2bfd1e25c8e6101436909a0ff3107988ac1653e48e7e02c,db09e76e6a644bee4ebd130641416aa4c8ae43c449c2b4072a84667771aa4915
high-half-64-churn,scan,8192,measurement,5,0,native,505,6d624977d29c0a21a2bfd1e25c8e6101436909a0ff3107988ac1653e48e7e02c,e88ca2920fa81f7cf58b6031eff8b2a3e116857705c32491d6850a6784e28338
high-half-64-churn,hash,8192,measurement,5,1,native,116,6d624977d29c0a21a2bfd1e25c8e6101436909a0ff3107988ac1653e48e7e02c,a962a06e47c70b8df8d5470d8a4c302420b816bc898b46e88bd6500405ce2219
cluster-64-hits,hash,32,calibration,0,0,native,3,f6b7a0c769a05b41b54599f63e823f169e2bdb479211e0cc299c89f24ec3ca91,433e3e0fc2a8fd5a38754800979063b35327e6ad61ddc3673c56dd91f9197f29
cluster-64-hits,scan,32,calibration,0,1,native,2,f6b7a0c769a05b41b54599f63e823f169e2bdb479211e0cc299c89f24ec3ca91,17301197f9a0a680a7fa0ec3c935f28b62ce72716fb4fc3c01dab27aff86c547
cluster-64-hits,hash,64,calibration,1,0,native,8,2fbbaabc64b6b6ad59785189eda74afc05499efa77e1842e4c40d9cb7c77fb93,9e36f8e1b621f3bff85f557fcc8c71d77e709e12813176d484a5263d10923cbd
cluster-64-hits,scan,64,calibration,1,1,native,3,2fbbaabc64b6b6ad59785189eda74afc05499efa77e1842e4c40d9cb7c77fb93,26257fdb6db764484d614b5f291efd621f09ab4d9dac69355ecba21676ec2aef
cluster-64-hits,hash,128,calibration,2,0,native,17,d0eddc4ae1ef2bc2232d7fe769e0c0e4263eebcaf093ed1871818ecbfb25dcdd,16bbdf4df2046c69f1687b199b462b5f3cd2ca6a153518af3b593ad4d899d0f2
cluster-64-hits,scan,128,calibration,2,1,native,6,d0eddc4ae1ef2bc2232d7fe769e0c0e4263eebcaf093ed1871818ecbfb25dcdd,2bbcd93f0034f219c755ca5eef17df43777c869bf4b20153324fae95114a3294
cluster-64-hits,hash,256,calibration,3,0,native,32,d4b46f6d74f1d0f9bb43f63cbe65acdafc4a9b76376092130036e063ecc98334,2711aa83258fbbae1808cf44a5593a2fb5f19fa3b22ccf65cd0695090ebc2628
cluster-64-hits,scan,256,calibration,3,1,native,12,d4b46f6d74f1d0f9bb43f63cbe65acdafc4a9b76376092130036e063ecc98334,8d25ff1e9ffb93e5139ac59e3d89170b33ddf53327de353609adfceed892662e
cluster-64-hits,hash,512,calibration,4,0,native,69,27c8fa88ae6299a4a253b928277d691427cd60a7a8c10c3f77f0040cbd5973c9,845576500bc59603d4971329fb118b81e1dab37b8b2642e4559a9bb398c0a612
cluster-64-hits,scan,512,calibration,4,1,native,26,27c8fa88ae6299a4a253b928277d691427cd60a7a8c10c3f77f0040cbd5973c9,ae1dbab7bbeabe63f21a1e977100206e7ec378bbc733a9ac98dd6417f467f658
cluster-64-hits,hash,1024,calibration,5,0,native,122,ad51b4649540780a88bd9212626b149fac27ff92e0c686a1dad70fcb567ad650,752d8fe8ddbe8c149997ca0eec530cba493b971248673c6effcdc97883b4f79f
cluster-64-hits,scan,1024,calibration,5,1,native,45,ad51b4649540780a88bd9212626b149fac27ff92e0c686a1dad70fcb567ad650,4ab93f40b9cbb358ed5e10705e3554729adcf67a7646a5555e1bb1b9e353a867
cluster-64-hits,hash,2048,calibration,6,0,native,254,d0a1b69882514b9dd537eef6705a689cb2931b51a49fe4966276a7ce8c051bd4,0e4a0f50f5f5a5e4cb0bcedf4ff06f66ade8f1ec2513d4755cd5d7e32618ae1f
cluster-64-hits,scan,2048,calibration,6,1,native,92,d0a1b69882514b9dd537eef6705a689cb2931b51a49fe4966276a7ce8c051bd4,2e038644db76834c3ef1aef2c295778147ddd496c517bdb0150bea50294c4eb4
cluster-64-hits,hash,2048,measurement,0,0,native,241,d0a1b69882514b9dd537eef6705a689cb2931b51a49fe4966276a7ce8c051bd4,13a943407e10ccb116b9100c07fa237d20fd6601c62743a675b5e609c719565b
cluster-64-hits,scan,2048,measurement,0,1,native,92,d0a1b69882514b9dd537eef6705a689cb2931b51a49fe4966276a7ce8c051bd4,2e038644db76834c3ef1aef2c295778147ddd496c517bdb0150bea50294c4eb4
cluster-64-hits,scan,2048,measurement,1,0,native,92,d0a1b69882514b9dd537eef6705a689cb2931b51a49fe4966276a7ce8c051bd4,2e038644db76834c3ef1aef2c295778147ddd496c517bdb0150bea50294c4eb4
cluster-64-hits,hash,2048,measurement,1,1,native,243,d0a1b69882514b9dd537eef6705a689cb2931b51a49fe4966276a7ce8c051bd4,d1183a295daf71e3a7c28e4d60790e7001443cbf004b4aba13bf04a87d1d33e4
cluster-64-hits,hash,2048,measurement,2,0,native,250,d0a1b69882514b9dd537eef6705a689cb2931b51a49fe4966276a7ce8c051bd4,2df356e96600700debafd347a01f07d27757412aebb60a6b4e1d21265da79f75
cluster-64-hits,scan,2048,measurement,2,1,native,93,d0a1b69882514b9dd537eef6705a689cb2931b51a49fe4966276a7ce8c051bd4,7e90da8b4c681299f99adf9a119d9b19abed2600dc04a4c92de3ba6342c2286c
cluster-64-hits,scan,2048,measurement,3,0,native,93,d0a1b69882514b9dd537eef6705a689cb2931b51a49fe4966276a7ce8c051bd4,7e90da8b4c681299f99adf9a119d9b19abed2600dc04a4c92de3ba6342c2286c
cluster-64-hits,hash,2048,measurement,3,1,native,242,d0a1b69882514b9dd537eef6705a689cb2931b51a49fe4966276a7ce8c051bd4,fa841ad5696dd63bfbc169c7522af7d548b5a3e59c83082fb4befee44212b570
cluster-64-hits,hash,2048,measurement,4,0,native,243,d0a1b69882514b9dd537eef6705a689cb2931b51a49fe4966276a7ce8c051bd4,d1183a295daf71e3a7c28e4d60790e7001443cbf004b4aba13bf04a87d1d33e4
cluster-64-hits,scan,2048,measurement,4,1,native,93,d0a1b69882514b9dd537eef6705a689cb2931b51a49fe4966276a7ce8c051bd4,7e90da8b4c681299f99adf9a119d9b19abed2600dc04a4c92de3ba6342c2286c
cluster-64-hits,scan,2048,measurement,5,0,native,91,d0a1b69882514b9dd537eef6705a689cb2931b51a49fe4966276a7ce8c051bd4,5550b35f9fbdb42c9134fe2b52e1600fe63484acb1011b418493bea90e8832c9
cluster-64-hits,hash,2048,measurement,5,1,native,254,d0a1b69882514b9dd537eef6705a689cb2931b51a49fe4966276a7ce8c051bd4,0e4a0f50f5f5a5e4cb0bcedf4ff06f66ade8f1ec2513d4755cd5d7e32618ae1f
cluster-64-misses,hash,32,calibration,0,0,native,8,f5015e232e783ca2829aba2bfe17f76fe222db57da1db2103a9a89dbf637e435,aa1617dafa24aab16ed79161c0bc9b2cfea8a6c43ce78078936b85cd996550da
cluster-64-misses,scan,32,calibration,0,1,native,2,f5015e232e783ca2829aba2bfe17f76fe222db57da1db2103a9a89dbf637e435,10f5819ad0ad9c675fbb7052614aea731a3d07e20b2493fd4a036b18c49bf58e
cluster-64-misses,hash,64,calibration,1,0,native,15,9447a585dbb92c2be8e22784b0903dd7a75e3f1ad556106ab78364f2c79c41e6,ba244259ae8c149877933aa0bbecc8d6a64be7673e2bfab81e39f563b21183ea
cluster-64-misses,scan,64,calibration,1,1,native,5,9447a585dbb92c2be8e22784b0903dd7a75e3f1ad556106ab78364f2c79c41e6,152e8de6ed545070528f9781fa65547a41791fbdd885c6c5b4c424dc6455e8d8
cluster-64-misses,hash,128,calibration,2,0,native,42,9a0f4dd2c44cba10c3ff42a7e9a08405102522ae9e92b88f0f0131fa2db0ddbb,dff2b4a9174aedfadab1249329e265fa0d4cf33710b30e0b9cdcbbb374fc7cb6
cluster-64-misses,scan,128,calibration,2,1,native,12,9a0f4dd2c44cba10c3ff42a7e9a08405102522ae9e92b88f0f0131fa2db0ddbb,82925ffa911cc599dd8a870cf88e4a3a9148661acb041a4e7701c77339cebd27
cluster-64-misses,hash,256,calibration,3,0,native,59,f24f5e96857ff19f3adf2a65f4310e2326580445258f22903ab4d180ec62bc8a,173b53b9ea55441902a9a62959c062272e58d90115a1c80a6fcd5e5da735d5ab
cluster-64-misses,scan,256,calibration,3,1,native,21,f24f5e96857ff19f3adf2a65f4310e2326580445258f22903ab4d180ec62bc8a,65c5ef782dbe301ec4c7edb5a47a10c75dc6e5eca876a7522adc8cf4a5a490dc
cluster-64-misses,hash,512,calibration,4,0,native,118,061d67afa6ce41764df40d01c0f3c546d621a7c52baf608c90fb885568e7eea3,e7b5304ad48fb97a7a426c46245766ae00c82a4bf6ab195c82881a9f070145d7
cluster-64-misses,scan,512,calibration,4,1,native,41,061d67afa6ce41764df40d01c0f3c546d621a7c52baf608c90fb885568e7eea3,87cc2957d93ad328ce6f6e2cfd8b2c95d71e68d0c0d74a15f26c19a8e2a1e6a6
cluster-64-misses,hash,1024,calibration,5,0,native,236,13b901404a74ab3300fcc1e674cd0193701af257e5d62992760593a27f2211ee,a6217eb296f582383d2f9c6d5ed1c013d8ce2f6a9788dd7edc0482f667e326ae
cluster-64-misses,scan,1024,calibration,5,1,native,81,13b901404a74ab3300fcc1e674cd0193701af257e5d62992760593a27f2211ee,3757e59a8200bb150d7b5dc06ac7a14ea09cb8a0a091dfcd0b7adf6fa52e7b6e
cluster-64-misses,hash,1024,measurement,0,0,native,235,13b901404a74ab3300fcc1e674cd0193701af257e5d62992760593a27f2211ee,d2b47c08d16829bf9482d561dde64aa173d2d2679a3e2a263c0582f5a8c3b13b
cluster-64-misses,scan,1024,measurement,0,1,native,81,13b901404a74ab3300fcc1e674cd0193701af257e5d62992760593a27f2211ee,3757e59a8200bb150d7b5dc06ac7a14ea09cb8a0a091dfcd0b7adf6fa52e7b6e
cluster-64-misses,scan,1024,measurement,1,0,native,82,13b901404a74ab3300fcc1e674cd0193701af257e5d62992760593a27f2211ee,60f3d5b1aafae5c365dce7e1176a2666f396324b7fbc47b4aa36c64a282a8eb2
cluster-64-misses,hash,1024,measurement,1,1,native,234,13b901404a74ab3300fcc1e674cd0193701af257e5d62992760593a27f2211ee,1eb0fa87f2e4b509b2b88e48be6ce23cd3978a1fcd2c86633aba98c8e02f1e2d
cluster-64-misses,hash,1024,measurement,2,0,native,235,13b901404a74ab3300fcc1e674cd0193701af257e5d62992760593a27f2211ee,d2b47c08d16829bf9482d561dde64aa173d2d2679a3e2a263c0582f5a8c3b13b
cluster-64-misses,scan,1024,measurement,2,1,native,81,13b901404a74ab3300fcc1e674cd0193701af257e5d62992760593a27f2211ee,3757e59a8200bb150d7b5dc06ac7a14ea09cb8a0a091dfcd0b7adf6fa52e7b6e
cluster-64-misses,scan,1024,measurement,3,0,native,81,13b901404a74ab3300fcc1e674cd0193701af257e5d62992760593a27f2211ee,3757e59a8200bb150d7b5dc06ac7a14ea09cb8a0a091dfcd0b7adf6fa52e7b6e
cluster-64-misses,hash,1024,measurement,3,1,native,237,13b901404a74ab3300fcc1e674cd0193701af257e5d62992760593a27f2211ee,625f95b97662f2d49c7587ba3e24bcae9e96cc000bca937baa2f7986d60b9062
cluster-64-misses,hash,1024,measurement,4,0,native,236,13b901404a74ab3300fcc1e674cd0193701af257e5d62992760593a27f2211ee,a6217eb296f582383d2f9c6d5ed1c013d8ce2f6a9788dd7edc0482f667e326ae
cluster-64-misses,scan,1024,measurement,4,1,native,81,13b901404a74ab3300fcc1e674cd0193701af257e5d62992760593a27f2211ee,3757e59a8200bb150d7b5dc06ac7a14ea09cb8a0a091dfcd0b7adf6fa52e7b6e
cluster-64-misses,scan,1024,measurement,5,0,native,81,13b901404a74ab3300fcc1e674cd0193701af257e5d62992760593a27f2211ee,3757e59a8200bb150d7b5dc06ac7a14ea09cb8a0a091dfcd0b7adf6fa52e7b6e
cluster-64-misses,hash,1024,measurement,5,1,native,235,13b901404a74ab3300fcc1e674cd0193701af257e5d62992760593a27f2211ee,d2b47c08d16829bf9482d561dde64aa173d2d2679a3e2a263c0582f5a8c3b13b
cluster-64-churn,hash,32,calibration,0,0,native,6,304eb81c280478319a40ecaa6e70bf1926c94a1d742f547d47a62179f6b388c3,330c6d032b9df9e00724b5bbbbfb401f9c63ba513966a8762bf1ec722b269363
cluster-64-churn,scan,32,calibration,0,1,native,3,304eb81c280478319a40ecaa6e70bf1926c94a1d742f547d47a62179f6b388c3,de453b75117cbcb2deac5c5162b6639c4b57fee1956948ec47bec730d3e90722
cluster-64-churn,hash,64,calibration,1,0,native,14,9bfd36988acf8ad6b3d279f34de1a8dc21c46166d27a16803d91eefa11bc8eb3,bee213e56e37864a4e1304ef0ca69b869f6ddbf29bb85f8f633b70de19b91917
cluster-64-churn,scan,64,calibration,1,1,native,5,9bfd36988acf8ad6b3d279f34de1a8dc21c46166d27a16803d91eefa11bc8eb3,65370a5b1d4206559b87bff8ea81dfbbd3d8edcf865f20e4cf21688be831c901
cluster-64-churn,hash,128,calibration,2,0,native,28,ed7d9a2835b156e1897b78bd31394d82ae4feaae940b86d6e506404a22b87d25,dd970be140badf0bf436898c0820f48c68804325afe0a4087f002af6844d32e9
cluster-64-churn,scan,128,calibration,2,1,native,8,ed7d9a2835b156e1897b78bd31394d82ae4feaae940b86d6e506404a22b87d25,127ff38916e668048e39aeee29356fc1d19cdf26a0330a76475b6fcd1ce8576b
cluster-64-churn,hash,256,calibration,3,0,native,53,8651863b366b7664941fa2c57e3960b24a70c38fc426b520f48d3ef8d20869b9,f8273c8630adf09f717c998672a1ccab3f50fc42a7159b712477fbcd487cda15
cluster-64-churn,scan,256,calibration,3,1,native,18,8651863b366b7664941fa2c57e3960b24a70c38fc426b520f48d3ef8d20869b9,53faed54434d44b58f1fb8381f45f6a49771ade2f0f0bc62158430943ee96640
cluster-64-churn,hash,512,calibration,4,0,native,104,5ac03a19068f872a4588869ac370e1efc296da0aa702450a8017c679a0615487,b6ab6fe705364a09ac742ffc64b52314e8759912918c80e773c445cb1604fd48
cluster-64-churn,scan,512,calibration,4,1,native,34,5ac03a19068f872a4588869ac370e1efc296da0aa702450a8017c679a0615487,8b85d455523e6631b93c90a9a0bbd2d662559f08ca09cf39036d0b52538758e0
cluster-64-churn,hash,1024,calibration,5,0,native,207,062307847e4335fb55cc3440511e5134ed7dc667bd35610445f112389009d45c,76bb8298ba06218969357fe317f2b8cf585830a674a8bdab877a459edd2b4d8f
cluster-64-churn,scan,1024,calibration,5,1,native,63,062307847e4335fb55cc3440511e5134ed7dc667bd35610445f112389009d45c,2772b1df6041ba14a6443acfa780b3b5f5574b8cba35f79baf5df0cf630f230b
cluster-64-churn,hash,2048,calibration,6,0,native,412,cd1b7262b87f01d840d91bd7722f6d2b8dda0509cba24e064bd1785a2452f745,e2b2d22ebc184495437853b844829e0b9bff6bf63ee15cf14b24f3fe0d4f7f3c
cluster-64-churn,scan,2048,calibration,6,1,native,126,cd1b7262b87f01d840d91bd7722f6d2b8dda0509cba24e064bd1785a2452f745,1f2a5ecfcaed14a767a41538d146e30990bda2ecac3cad622da99d5249d5d7cb
cluster-64-churn,hash,2048,measurement,0,0,native,425,cd1b7262b87f01d840d91bd7722f6d2b8dda0509cba24e064bd1785a2452f745,70c7a6abbaaa80a60b68963be8b0c9113337e921cdae51b0f1dd312865293c8a
cluster-64-churn,scan,2048,measurement,0,1,native,126,cd1b7262b87f01d840d91bd7722f6d2b8dda0509cba24e064bd1785a2452f745,1f2a5ecfcaed14a767a41538d146e30990bda2ecac3cad622da99d5249d5d7cb
cluster-64-churn,scan,2048,measurement,1,0,native,127,cd1b7262b87f01d840d91bd7722f6d2b8dda0509cba24e064bd1785a2452f745,c9710dfb9109e94f33c3f839eca242bf4d3c6e1eb62a2d1db97ffba9e959616f
cluster-64-churn,hash,2048,measurement,1,1,native,414,cd1b7262b87f01d840d91bd7722f6d2b8dda0509cba24e064bd1785a2452f745,1ef16a578d41a650f06a3018a1cca9ef7bd06cb42ef310a0a2eeaf115edb0ff6
cluster-64-churn,hash,2048,measurement,2,0,native,414,cd1b7262b87f01d840d91bd7722f6d2b8dda0509cba24e064bd1785a2452f745,1ef16a578d41a650f06a3018a1cca9ef7bd06cb42ef310a0a2eeaf115edb0ff6
cluster-64-churn,scan,2048,measurement,2,1,native,126,cd1b7262b87f01d840d91bd7722f6d2b8dda0509cba24e064bd1785a2452f745,1f2a5ecfcaed14a767a41538d146e30990bda2ecac3cad622da99d5249d5d7cb
cluster-64-churn,scan,2048,measurement,3,0,native,126,cd1b7262b87f01d840d91bd7722f6d2b8dda0509cba24e064bd1785a2452f745,1f2a5ecfcaed14a767a41538d146e30990bda2ecac3cad622da99d5249d5d7cb
cluster-64-churn,hash,2048,measurement,3,1,native,410,cd1b7262b87f01d840d91bd7722f6d2b8dda0509cba24e064bd1785a2452f745,a70be9a7b4ac2c600dd146c08636c6bfd9142c15a60099c02e3cb9d18d977425
cluster-64-churn,hash,2048,measurement,4,0,native,412,cd1b7262b87f01d840d91bd7722f6d2b8dda0509cba24e064bd1785a2452f745,e2b2d22ebc184495437853b844829e0b9bff6bf63ee15cf14b24f3fe0d4f7f3c
cluster-64-churn,scan,2048,measurement,4,1,native,126,cd1b7262b87f01d840d91bd7722f6d2b8dda0509cba24e064bd1785a2452f745,1f2a5ecfcaed14a767a41538d146e30990bda2ecac3cad622da99d5249d5d7cb
cluster-64-churn,scan,2048,measurement,5,0,native,126,cd1b7262b87f01d840d91bd7722f6d2b8dda0509cba24e064bd1785a2452f745,1f2a5ecfcaed14a767a41538d146e30990bda2ecac3cad622da99d5249d5d7cb
cluster-64-churn,hash,2048,measurement,5,1,native,413,cd1b7262b87f01d840d91bd7722f6d2b8dda0509cba24e064bd1785a2452f745,20de939bae927e9901e9a6670a10160ebb1e95e7b95b26bbd256b1158ecba7f1
